index,model_id,category,super-category
5486,4a9a12ad-e06e-4885-b58c-647868e9f821,,Others
5487,4a9b3bbb-1910-4c91-aedf-bf035b9f8f2e,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5488,4a9dc3a5-297a-4dae-9fc8-6683e52a0606,,Others
5489,4aa3f413-6a35-4866-8094-9757eeaafc66,TV Stand,Cabinet/Shelf/Desk
5490,4aad382c-f040-4c55-aff0-3439554ef481,Bed Frame,Bed
5491,4aafdd05-b120-4722-92aa-8dab3d920053,Loveseat Sofa,Sofa
5492,4ab299d8-9aba-3c95-94fb-be22b71a8161,Three-Seat / Multi-seat Sofa,Sofa
5493,4ab445a2-7291-4837-8a4a-1cf8e582ae8f,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
5494,4ab50b00-4880-4980-b663-c5078bf7a227,Three-Seat / Multi-seat Sofa,Sofa
5495,4ab5b8ba-3882-4970-9e68-403298b70a80,Single bed,Bed
5496,4acbffc9-f1cd-49cb-a270-482436962787,Dining Chair,Chair
5497,4ad52267-7560-4dda-ae80-05468dbe8d41,Corner/Side Table,Cabinet/Shelf/Desk
5498,4ad68bb5-b071-4777-8669-30212d494e4e,Loveseat Sofa,Sofa
5499,4adc4051-36a0-4fbb-997b-a2850b0fc3c3,Floor Lamp,Lighting
5500,4ade3c3f-e0e2-4dfa-a5fe-b097e85cab20,armchair,Sofa
5501,4ae32ad4-fb77-4180-ae97-9fc8293e3029,Nightstand,Cabinet/Shelf/Desk
5502,4ae3d689-98c4-468a-a36d-2096e173b8c1,Dining Chair,Chair
5503,4ae411dd-cd8f-3b77-acbd-8f4d813d7534,Dining Chair,Chair
5504,4ae8c7d5-aa49-4a39-8808-1e24f5366b43,,Others
5505,4aee4c5c-cf71-4084-a2ea-9e7d35900f97,Round End Table,Cabinet/Shelf/Desk
5506,4af38ff6-c130-4c58-9800-d6b4e9f34b3d,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5507,4af5086e-858f-4778-8ed0-8efcbb996eb1,Wardrobe,Cabinet/Shelf/Desk
5508,4af74a44-d7a9-43cf-b2ca-bcb013b808ef,Pendant Lamp,Lighting
5509,4b03142e-9b61-4118-a49a-e19409d1bda2,King-size Bed,Bed
5510,4b064dbd-3cb5-3f5a-a32d-15e0fb5adc4f,Lounge Chair / Cafe Chair / Office Chair,Chair
5511,4b0d7eb3-a00e-4211-bac0-a21513cc55c6,TV Stand,Cabinet/Shelf/Desk
5512,4b0ea7e5-aa34-4131-b512-d34ef754846c,TV Stand,Cabinet/Shelf/Desk
5513,4b134ef0-f2c8-48f8-8e06-3fe393ea249f,L-shaped Sofa,Sofa
5514,4b1a3b97-1ca8-4264-9a81-b603407e2707,,Others
5515,4b1b7c1e-3762-498c-aecd-b5eef1cea2b3,Dressing Table,Table
5516,4b1c7af7-5ee1-4ef8-bbb5-0bda07bc2428,Corner/Side Table,Cabinet/Shelf/Desk
5517,4b3361d8-5759-4433-9784-04af559dc33c,Dressing Table,Table
5518,4b35d386-fbfd-4afe-b850-7fbae8fbeab9,Three-Seat / Multi-seat Sofa,Sofa
5519,4b37687a-88ac-4f37-99bd-b087de7a3101,Dining Chair,Chair
5520,4b3beea9-a1a6-4a4e-9350-5f4b729bc531,Single bed,Bed
5521,4b3d0f53-1933-4b10-a788-c322d61c565e,Lounge Chair / Cafe Chair / Office Chair,Chair
5522,4b40568b-0701-449c-99e7-37645669bdd9,Coffee Table,Cabinet/Shelf/Desk
5523,4b443401-cc13-4d2e-b7bb-2aeea7eabe04,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5524,4b4439a1-8875-4d93-97ed-8762a2fb4ec8,Bunk Bed,Bed
5525,4b45f81f-09e3-4a25-8d6a-0cf08002db93,armchair,Sofa
5526,4b4beaa6-7138-47e3-b80a-6639c6cd0520,Children Cabinet,Cabinet/Shelf/Desk
5527,4b4bedee-f3d5-4d44-94e1-08d3448953cc,Corner/Side Table,Cabinet/Shelf/Desk
5528,4b4bf7fe-8f9b-42de-b072-e54ead8a57c3,Shelf,Cabinet/Shelf/Desk
5529,4b505ab9-175f-4a1e-9832-b39a05dc397d,Corner/Side Table,Cabinet/Shelf/Desk
5530,4b511d2d-2604-47d4-9b8b-ee9cc5981502,armchair,Sofa
5531,4b584db8-5099-4709-a7da-7be121ca2892,armchair,Sofa
5532,4b59aaf8-c00a-4c78-94ae-bc9e26c98696,Ceiling Lamp,Lighting
5533,4b59eaaa-cca4-4152-b20e-6792257721ff,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5534,4b5a3285-f4a1-43a8-8d6b-311c1b69d708,Tea Table,Cabinet/Shelf/Desk
5535,4b5ce737-4733-4dfe-b703-8b8908b2a171,Kids Bed,Bed
5536,4b600aed-51ed-445c-8c08-283ea0d5b53a,Lounge Chair / Cafe Chair / Office Chair,Chair
5537,4b613fb2-4e15-4b2f-8b8c-f1a9302cc4f1,Wardrobe,Cabinet/Shelf/Desk
5538,4b632dc2-95c8-46ea-9301-4083ced7edd0,Corner/Side Table,Cabinet/Shelf/Desk
5539,4b638089-b181-47a2-97b3-5d395a887857,Loveseat Sofa,Sofa
5540,4b66a016-6380-4d6e-b2c7-994faf99f1c5,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
5541,4b679027-5143-42b1-a331-8bac346207ec,Pendant Lamp,Lighting
5542,4b6de243-ba0f-4185-81ea-18d549bd2357,Pendant Lamp,Lighting
5543,4b743cc1-b131-4e4d-bab7-7b0cdaf6d8b4,Pendant Lamp,Lighting
5544,4b804799-5936-46e3-854c-b809590fc158,,Others
5545,4b82d587-f110-41ab-a8cf-49e33db9bd37,TV Stand,Cabinet/Shelf/Desk
5546,4b8300cf-8a81-4be9-a54f-b2984d867636,Coffee Table,Cabinet/Shelf/Desk
5547,4b88fa1e-fb5a-3441-b977-20f11f2126b7,Three-Seat / Multi-seat Sofa,Sofa
5548,4b8dfa86-bcb8-4eaa-989b-08c439e52452,Three-Seat / Multi-seat Sofa,Sofa
5549,4b8f03ed-5a96-4d50-8c44-20d3e5a399b1,King-size Bed,Bed
5550,4b8f438d-47ef-4bd1-aa8e-b9b13e1c53c7,Single bed,Bed
5551,4b8f4ab6-ef15-4338-a6ec-7419db16382f,Dining Chair,Chair
5552,4b90c3d0-6260-45fc-aa9c-995e212f4db8,Pendant Lamp,Lighting
5553,4b916923-9e2b-4f6a-b3bf-28e5f421151c,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5554,4b97700d-0e2e-4920-860a-d259143f13fd,Wine Cooler,Cabinet/Shelf/Desk
5555,4b9a3d8f-ae66-4698-abd2-010ede3efe49,Desk,Table
5556,4b9c54b8-2b9f-3da6-8395-b13dbe268eee,armchair,Sofa
5557,4ba17651-93d0-4b32-bb3a-d6de5b761da9,Dining Table,Table
5558,4ba82cdf-553e-4548-9763-9e0e24d4105f,Dining Table,Table
5559,4baafa04-a9f3-453b-8c8b-5633de41435e,Dining Table,Table
5560,4babf984-260b-441f-a3b4-35220704e62d,Ceiling Lamp,Lighting
5561,4bae3bd1-cd56-4520-92df-5da0ff28e7b9,TV Stand,Cabinet/Shelf/Desk
5562,4bb192e9-26c0-4488-b43d-b51c7e9cd8d5,,Others
5563,4bb51eec-1131-490d-a3be-c8da00bd57a0,Lounge Chair / Cafe Chair / Office Chair,Chair
5564,4bc0b1d1-ce6a-4b7b-8eeb-4da336ea53a7,Dining Table,Table
5565,4bc27cdc-6531-4119-a19b-a4be3ca56c35,Lounge Chair / Book-chair / Computer Chair,Chair
5566,4bc58ded-12fd-4d52-8056-edee035b936f,Shelf,Cabinet/Shelf/Desk
5567,4bc7128b-c073-4a00-a1aa-2676d3024123,Coffee Table,Cabinet/Shelf/Desk
5568,4bcde604-ea9a-4beb-8fa0-8313e91e4d1b,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
5569,4bd1d500-c9f1-47e8-9230-ece80ac6d961,Corner/Side Table,Cabinet/Shelf/Desk
5570,4bd5ec70-a7bc-354a-adc9-bc4fcb7a520a,Loveseat Sofa,Sofa
5571,4bdb8763-e976-43a0-ab37-23bb156cd742,Pendant Lamp,Lighting
5572,4bdd76d7-8939-4690-ac27-6782e68d0b59,,Others
5573,4bdf5de9-6e8f-46cb-bf46-7ccb85855c85,Nightstand,Cabinet/Shelf/Desk
5574,4bdff582-323f-4a77-a3bc-bcc1e94c7714,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5575,4be08e4f-77ec-4d01-83ba-68c002e24fff,Wardrobe,Cabinet/Shelf/Desk
5576,4be52ac2-894d-40ff-a81c-66e0729a819e,,Others
5577,4be6873a-f3e6-4c34-b56e-5fbd5b73cb80,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5578,4be8304c-78fe-42a1-8815-024c6b93efe7,Bunk Bed,Bed
5579,4bea5f49-c7eb-4346-b11f-eabf72cd48d7,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5580,4bed045a-9569-4ede-b2fd-ad616108b6d7,Single bed,Bed
5581,4bef5bc5-e8b7-4af6-8bad-1f674f0651c3,Coffee Table,Cabinet/Shelf/Desk
5582,4bef95bd-6393-3a83-8168-ccf37034bf4f,Lounge Chair / Cafe Chair / Office Chair,Chair
5583,4bf01ed5-64f1-3d74-838e-44075c852dc7,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
5584,4bf1afb1-c034-4849-9131-1b41d051d0c4,Ceiling Lamp,Lighting
5585,4bf63403-5701-4d34-b5aa-07de863aad0e,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
5586,4bf7f34e-9f1a-4448-9228-fd523ddcdbef,Pendant Lamp,Lighting
5587,4c0af339-2f2e-407c-8c4b-67fb1421efef,TV Stand,Cabinet/Shelf/Desk
5588,4c0f8629-a4e6-4a9e-b8d6-7012f3ad4c69,Three-Seat / Multi-seat Sofa,Sofa
5589,4c145370-59b2-48b1-b89d-a10771416012,Double Bed,Bed
5590,4c1abe21-7444-3f00-b774-c15c8319960b,armchair,Sofa
5591,4c1bc225-0287-481b-80b3-c5f30c6d6ed9,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5592,4c1e3615-3f33-43e7-b619-0032a2550e74,Ceiling Lamp,Lighting
5593,4c20cd40-f3fe-4284-937c-202f3243a3b8,Round End Table,Cabinet/Shelf/Desk
5594,4c364514-f7e6-4dec-9001-a539fc36c43a,Ceiling Lamp,Lighting
5595,4c39f23e-5e85-489f-ac19-8ad06877f8a8,Children Cabinet,Cabinet/Shelf/Desk
5596,4c3e3ec9-b627-4be4-995f-2f033f61aa16,,Others
5597,4c4426eb-7afa-4cb3-a0b2-4dcb9cbca290,Children Cabinet,Cabinet/Shelf/Desk
5598,4c4778d7-a5af-4e90-a5b9-cb2ebd283a53,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
5599,4c488152-f8fd-4b92-acb4-06b9f50c7662,Shoe Cabinet,Cabinet/Shelf/Desk
5600,4c54b216-fa90-4f66-8a03-ea59ee2be6ae,Dining Chair,Chair
5601,4c57d811-0177-4d2b-9a18-369efb8ae234,Shelf,Cabinet/Shelf/Desk
5602,4c5cd07e-b323-4eaf-a12c-367a19a58079,Desk,Table
5603,4c62cc59-5d3b-4c36-b7df-d6dff418073a,Three-Seat / Multi-seat Sofa,Sofa
5604,4c64e029-83ce-4755-8f96-6ec65972e0ba,Pendant Lamp,Lighting
5605,4c6888e5-5e3d-410b-8401-f5264243871d,,Others
5606,4c6a57d3-fa56-45a8-96d1-9bf767e8ba82,Corner/Side Table,Cabinet/Shelf/Desk
5607,4c72d8a1-e3ba-401b-9031-0a7d06583b19,TV Stand,Cabinet/Shelf/Desk
5608,4c7852d8-a55d-466b-ac5b-8ad9dd1aa242,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5609,4c7a2f22-3e0c-46d4-85b2-904d642dbb3c,Pendant Lamp,Lighting
5610,4c86f547-da68-4e15-9419-c34fb96e4660,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5611,4c87d485-44f5-42e7-aef0-3d0d6967c6d3,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
5612,4c8943cc-85a2-4bfb-a485-24bb37887b39,Single bed,Bed
5613,4c8c7e10-c680-473d-a4ea-ff5ca66accd8,,Others
5614,4c95658c-d590-4e4a-8605-bd422615de68,Single bed,Bed
5615,4c956920-2ae4-4ba1-b7eb-208bbaa1fed4,Ceiling Lamp,Lighting
5616,4c97c3c6-9e54-4a86-8a8f-dd635b93b99f,,Others
5617,4c9ac6a1-2643-4484-952c-395892f5bee8,Loveseat Sofa,Sofa
5618,4c9c11ff-f385-4be3-bba4-ccb70ecba2df,Lounge Chair / Cafe Chair / Office Chair,Chair
5619,4c9e5d2b-9976-337c-94cb-bb1d7597885d,Lounge Chair / Cafe Chair / Office Chair,Chair
5620,4ca5de6f-f111-466b-8c9a-84958d6e39b6,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5621,4ca6e261-d6c9-4bc8-aba7-570a7c5c477c,King-size Bed,Bed
5622,4ca6eb5f-1320-3853-ae9d-b38eab97dfdf,Dining Chair,Chair
5623,4cab5bed-1bd6-4273-88b9-1eb21df8596a,Wine Cooler,Cabinet/Shelf/Desk
5624,4cae814d-26c9-406b-9175-442f8e7b08ce,Shelf,Cabinet/Shelf/Desk
5625,4cb0cff6-41e7-487c-8476-9253a21f88f4,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5626,4cb91f59-3349-4336-9cbf-c0222380de18,Children Cabinet,Cabinet/Shelf/Desk
5627,4cbdaa10-169b-441b-bab5-732300455dab,TV Stand,Cabinet/Shelf/Desk
5628,4cbf7115-025b-4337-b827-067d6440f57c,Pendant Lamp,Lighting
5629,4cc3c6c1-5fd3-4d24-8630-1bd5ec4a10f9,Single bed,Bed
5630,4cc48f0e-27c3-4a5c-b98b-ee0c85fa9f53,TV Stand,Cabinet/Shelf/Desk
5631,4cc4ba93-c4aa-41d1-aa31-305e822e924d,Corner/Side Table,Cabinet/Shelf/Desk
5632,4cc66d8f-970d-488f-b09a-1485aa3b999a,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5633,4cca747a-135a-4c62-863c-60104538be9b,armchair,Sofa
5634,4cd0fb8c-80b6-4a8d-a38f-dee8119461a1,Dining Chair,Chair
5635,4cd22dc7-62c2-42a5-89b7-6b3d3303fd40,Wardrobe,Cabinet/Shelf/Desk
5636,4cd4b03e-f857-4576-ae81-68d42d4f6500,Bed Frame,Bed
5637,4cd64da7-df8c-43c9-9ed1-38422b88391e,Three-Seat / Multi-seat Sofa,Sofa
5638,4cd8beee-d10d-458b-9c8c-a2955108fc6d,Wardrobe,Cabinet/Shelf/Desk
5639,4cda739c-8456-4437-ba83-e0b70c1f91c6,Bed Frame,Bed
5640,4cdc1a3b-b49b-3402-b468-53c6c11d4357,Dining Table,Table
5641,4cdda7cc-9186-459b-9e6b-e0ff1beda48c,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
5642,4cde752e-623f-4072-a3d0-1517aafd4cc6,Coffee Table,Cabinet/Shelf/Desk
5643,4cdec8cf-d12f-4c7d-9dc7-b23604b7c369,,Others
5644,4ce252ed-bd40-44f6-92fa-f6e13f73f545,Three-Seat / Multi-seat Sofa,Sofa
5645,4cee1e8f-b159-3f73-a9b2-a5683eddabd1,Dining Chair,Chair
5646,4cef0011-b611-4309-825c-d644af9667c7,TV Stand,Cabinet/Shelf/Desk
5647,4cf03f39-f074-4297-8b88-607687b18118,Coffee Table,Cabinet/Shelf/Desk
5648,4cf7c692-d5bf-326e-8e75-47d726b1c865,Dining Table,Table
5649,4cf8178c-7c07-41f3-aa07-9b64458b6ae4,Single bed,Bed
5650,4cf9b3e2-0717-4cfe-a9d5-1a50c8865703,Desk,Table
5651,4cfc5497-ba87-4e22-96e2-8537044e336b,Round End Table,Cabinet/Shelf/Desk
5652,4d0327f0-46b1-41f8-8869-a97aa715c0a3,,Others
5653,4d0767ac-5b1c-4cd4-b305-589fedddea98,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
5654,4d079123-d24f-41f0-822c-b2140ea44fac,Desk,Table
5655,4d0d25d1-8d56-4ab1-8d05-02aad0a6d985,Sideboard / Side Cabinet / Console Table,Table
5656,4d0db898-c9a0-4448-b36f-c631c1dcd8fd,Corner/Side Table,Cabinet/Shelf/Desk
5657,4d0e2ae4-4ff5-45db-a651-4f376890b6c0,Bed Frame,Bed
5658,4d10c966-115e-46aa-a4b1-0585539e84ba,Shelf,Cabinet/Shelf/Desk
5659,4d113a95-9e56-470b-948d-dad192a1de6b,Loveseat Sofa,Sofa
5660,4d14baeb-0b49-4522-8792-b403a7ab67a1,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
5661,4d19c8b9-bbf9-4d51-83c6-3c7d726163f7,armchair,Sofa
5662,4d1ae836-abc0-404d-8f6c-7915c117d38c,Corner/Side Table,Cabinet/Shelf/Desk
5663,4d1bb8ba-381f-4944-935b-29a015bb619f,Three-Seat / Multi-seat Sofa,Sofa
5664,4d1ea991-1d26-40f3-bf8e-f813bbf2fed2,Shelf,Cabinet/Shelf/Desk
5665,4d221a11-c33b-4ad8-9349-f3d3c88a3c1d,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5666,4d22dfea-3801-423a-94bb-9e74ef874bdd,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
5667,4d235558-b9ef-4a6f-9b31-7bf16171f81c,Pendant Lamp,Lighting
5668,4d24044b-8ed0-4623-8bf2-fce87aaa3766,Wardrobe,Cabinet/Shelf/Desk
5669,4d247ca2-c74d-482e-a8ef-b840c309422e,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5670,4d248477-dd05-4a7f-955d-fed197d334cd,Desk,Table
5671,4d31fa05-a83d-4654-ae6a-2f97d6eb15bd,Double Bed,Bed
5672,4d367ea0-5e7a-4a9e-b36d-0ff9657fd813,Pendant Lamp,Lighting
5673,4d36ad1a-1766-333d-b930-190a3ae5ea67,Dining Table,Table
5674,4d37c80a-2fe5-409b-a3b9-13f6aa68aa41,Three-Seat / Multi-seat Sofa,Sofa
5675,4d3b74e2-45e5-4f2b-b2a1-7d49ddaed268,Dressing Chair,Chair
5676,4d3da550-b2a6-417c-a1d6-7c6a4d145a39,Children Cabinet,Cabinet/Shelf/Desk
5677,4d46ad3a-750a-4f8f-afff-534a0fe3eec8,Single bed,Bed
5678,4d471e2d-7195-4646-8628-f9ce4e8448e4,Ceiling Lamp,Lighting
5679,4d48203c-9e9b-4765-b44c-9f8387932370,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5680,4d495443-cb1b-42ba-b43e-9270f18555c0,Wardrobe,Cabinet/Shelf/Desk
5681,4d4d646d-db1a-44e9-a33d-bcd531324e42,,Others
5682,4d4e20dd-4d6b-45ac-9df8-08fb309e5d14,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5683,4d4ed837-e00d-4e35-8ef2-b397bb4aa42d,Lounge Chair / Cafe Chair / Office Chair,Chair
5684,4d52c387-c94c-4413-ba7d-a702189335b0,,Others
5685,4d571177-0b55-498c-9457-6bd8f600973a,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
5686,4d597dc2-b07a-39ee-a775-2bd021887902,Dining Table,Table
5687,4d5a0347-ad0b-4296-990d-06b4fa622ba2,armchair,Sofa
5688,4d5d9f0b-af2b-4436-8580-9ccd76c93536,Three-Seat / Multi-seat Sofa,Sofa
5689,4d5da561-8adc-4c16-8eac-593740646701,Bed Frame,Bed
5690,4d5fb167-137f-4c53-9016-c8bd80bc4734,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5691,4d5ff861-d5ce-4f10-90c2-c064b1845199,Nightstand,Cabinet/Shelf/Desk
5692,4d638e18-d7a9-42a6-bcf0-a171a2dc733b,Three-Seat / Multi-seat Sofa,Sofa
5693,4d698773-946c-4d46-8b2a-3aec6b9e74f3,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
5694,4d7483cb-2cbf-4859-9614-a13375954f48,Loveseat Sofa,Sofa
5695,4d763507-ca63-437a-827e-e66fcececbe8,Coffee Table,Cabinet/Shelf/Desk
5696,4d82ea89-c529-4b3c-940c-4acb045844de,Barstool,Chair
5697,4d8698c7-e4c5-4eb1-aac4-d8b39139d1b3,Shelf,Cabinet/Shelf/Desk
5698,4d8853b3-95cb-49e8-ab8a-0b670a80a506,Loveseat Sofa,Sofa
5699,4d8d0fa9-5007-48e6-afd9-4a187d2fc1e1,,Others
5700,4d9307cf-bc59-4747-911d-4d4c6441b15d,Wine Cooler,Cabinet/Shelf/Desk
5701,4d9b4d72-556d-47f9-a31f-73ebfa225eab,Tea Table,Cabinet/Shelf/Desk
5702,4d9b7a7e-b102-3458-a112-033dc1cffd7b,Dining Chair,Chair
5703,4d9f88b8-4fc4-43fe-b6c4-978311646225,Pendant Lamp,Lighting
5704,4da192f1-bd83-4705-9b64-d28b51914450,Ceiling Lamp,Lighting
5705,4da20844-6542-439f-a66e-966a48cd2dae,,Others
5706,4da220f3-080c-4ed7-801e-12c264f90c6b,Dressing Table,Table
5707,4dac0b13-11b6-428b-a67b-5454ff56f2e6,Pendant Lamp,Lighting
5708,4dad37c9-8260-34bd-90e0-30badeb18b98,Dining Chair,Chair
5709,4db035bd-3603-3ae3-98e3-b3e8c61dbda7,Lounge Chair / Cafe Chair / Office Chair,Chair
5710,4db4b307-560d-4eaa-9e24-0624c4baf57a,L-shaped Sofa,Sofa
5711,4db840f7-28d2-420c-94cb-9d11bd81bf65,Lounge Chair / Book-chair / Computer Chair,Chair
5712,4dbdbee8-8445-440e-858f-90a0a045d212,Corner/Side Table,Cabinet/Shelf/Desk
5713,4dbe1f83-38f7-4370-bd61-cac43a016126,Three-Seat / Multi-seat Sofa,Sofa
5714,4dc53ac6-6e12-4961-a735-ed2498c3f6d9,TV Stand,Cabinet/Shelf/Desk
5715,4dc5656b-9658-434c-ae50-99d2600ace03,Shoe Cabinet,Cabinet/Shelf/Desk
5716,4dcd088e-8ddd-487e-9217-6a86e68f4bbf,Wine Cabinet,Cabinet/Shelf/Desk
5717,4dcd3e15-c879-4fba-b6bf-763bc3ae89a0,Three-Seat / Multi-seat Sofa,Sofa
5718,4dce6ef6-b2dc-44fd-b930-e0fff8dbfe8f,Three-Seat / Multi-seat Sofa,Sofa
5719,4dd15ac0-c18b-43d7-81d4-44ec40d8ea3c,Shelf,Cabinet/Shelf/Desk
5720,4dd29f79-d172-4422-b5e2-22a2fe3bba04,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
5721,4dd5b2de-3ec3-4e13-9d5f-b374bbeaf6de,Single bed,Bed
5722,4dd99418-d4cb-4b1a-affe-d022495cd4b1,Loveseat Sofa,Sofa
5723,4dd9ee29-da70-44d0-b16d-dcf1b8c6d72f,,Others
5724,4ddcd035-6da4-42b3-a4ad-36887d6a8f0f,,Others
5725,4ddf942a-a9db-4b0f-86f9-87f94881f88f,Corner/Side Table,Cabinet/Shelf/Desk
5726,4de2cf62-5d12-424e-af9f-91f1c09136ce,Wardrobe,Cabinet/Shelf/Desk
5727,4de374ed-e836-48e1-824e-6d1ddbe438ec,Nightstand,Cabinet/Shelf/Desk
5728,4de57605-7407-4045-a51a-31b55c0ee53f,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
5729,4de88746-fd59-409a-8b77-941a7f7adfd4,,Others
5730,4deb2b70-fd9e-4c5a-b179-fabf29d90f59,Dressing Table,Table
5731,4deb8513-ee9c-4bf3-a20c-c32d21cd2ea1,Corner/Side Table,Cabinet/Shelf/Desk
5732,4dee94a8-547e-40e5-8e69-72f5b30251ad,armchair,Sofa
5733,4df08a2f-8e8c-46bf-a1ff-e87db0607177,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
5734,4df2df89-68ab-48d3-a042-e730ba05aa55,Loveseat Sofa,Sofa
5735,4df73dcd-8406-4c85-951f-3f6b9c41deb9,Nightstand,Cabinet/Shelf/Desk
5736,4dfddeed-17ba-4893-a7c3-9e2db2623bb5,Pendant Lamp,Lighting
5737,4dfe6574-1e4f-4150-9fb7-f42f2b0a88d1,Three-Seat / Multi-seat Sofa,Sofa
5738,4e010fd2-7074-47ef-acad-ad953cbc5748,Dining Chair,Chair
5739,4e015268-8d2e-4d84-ba20-031dc2924370,Children Cabinet,Cabinet/Shelf/Desk
5740,4e0171bf-e343-4963-921d-86022ad4a063,Wardrobe,Cabinet/Shelf/Desk
5741,4e086af8-0900-4c6d-b535-08c7a936a981,Floor Lamp,Lighting
5742,4e08a4ce-b826-45ee-8216-0868ae1a2087,,Others
5743,4e0aa203-cbb2-487e-a302-999e835740fc,Bed Frame,Bed
5744,4e102c32-c3e9-4806-b92c-84e5e2ce556f,Dining Chair,Chair
5745,4e13b15c-29fe-4fb7-85e4-4aaa1b5513ec,Dining Chair,Chair
5746,4e151a11-bc80-4383-acdc-668bb129b836,Nightstand,Cabinet/Shelf/Desk
5747,4e1c07c2-5511-4018-b809-b51695a10f4a,Three-Seat / Multi-seat Sofa,Sofa
5748,4e1cf5fb-fbe1-47c6-bf5a-fc8832881ed1,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
5749,4e1f8c18-bedf-43e0-a74f-bb2588be2c9d,Wardrobe,Cabinet/Shelf/Desk
5750,4e200c6a-d235-4f50-871b-b63d0d85bc97,Dining Chair,Chair
5751,4e203e35-931d-4731-8fdc-1812687326c0,Coffee Table,Cabinet/Shelf/Desk
5752,4e253fd5-321b-41cb-9574-06507f8f5595,Dining Table,Table
5753,4e269ffb-09ac-4244-a680-db65bbc33980,L-shaped Sofa,Sofa
5754,4e27ad31-e1a1-4130-83b9-d87aa9bdc4fa,Dining Table,Table
5755,4e30a156-4e9f-45b2-a8b9-04273047ef47,Shelf,Cabinet/Shelf/Desk
5756,4e32c0c1-7ba6-40d3-9d8b-be5c471b9ac1,armchair,Sofa
5757,4e347050-97fb-42e5-aa10-7d43bb151446,Kids Bed,Bed
5758,4e38c28c-4661-4182-bf58-2ce346f27fe8,Ceiling Lamp,Lighting
5759,4e3c5628-9222-44e8-bc56-6fd7d16abc77,Pendant Lamp,Lighting
5760,4e3e92cd-bab7-4295-a0d8-0e1586e33c85,TV Stand,Cabinet/Shelf/Desk
5761,4e4638cb-159e-3d49-a622-fbac394102e5,Loveseat Sofa,Sofa
5762,4e4a697b-e59d-4ca3-880d-cb6ed4f60237,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
5763,4e4b3a9c-5df4-4d0d-970c-7b80b2d3af16,Dining Table,Table
5764,4e520d58-3e82-4361-93f1-ace258ba2f62,Loveseat Sofa,Sofa
5765,4e527a02-c289-3a12-b4ae-308ed5dc150b,Dining Chair,Chair
5766,4e536338-5b03-4d02-b947-ff6ef71713b1,,Others
5767,4e551efb-c3a2-46be-94f7-3c568f0484d1,Children Cabinet,Cabinet/Shelf/Desk
5768,4e5b9827-137f-447b-b740-371e0405a6a8,TV Stand,Cabinet/Shelf/Desk
5769,4e64a24a-10d1-49d4-abd5-0300653c8126,Three-Seat / Multi-seat Sofa,Sofa
5770,4e653259-d1be-4904-b04b-34e9556b9222,,Others
5771,4e6a3c9d-2d94-4457-90e1-adfaa7037de4,Coffee Table,Cabinet/Shelf/Desk
5772,4e6bc2c8-084e-46c5-8a45-d06f0b608b5d,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
5773,4e74cca9-f876-4811-abc5-54d745e84780,armchair,Sofa
5774,4e753d23-55bd-48a1-97b4-d171699a5959,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
