id,front,nmaterials,minPoint,maxPoint,aligned.dims,index
21dbf19b-d32c-4e6a-b299-bcfcdeb4be7b,"0, 0, 1",0,"-36.1159,-0.0670247,-37.6157",",36.2428,113.375,37.6216",",7235.87,11344.20247,7523.73",2625
21dd8290-cbec-456a-b881-fe327a9b7c63,"0, 0, 1",0,"-1.02231,0.,-0.728102","1.02231,1.83889,0.728102","204.462,183.889,145.6204",2626
21def580-1d8d-4570-9ac5-aa83151c5b20,"0, 0, 1",0,"-47.52,0.,-20.02",",47.52,115.,20.02",",9504.,11500.,4004.",2627
21e0b113-94c6-46c7-8c2f-2ae48b6735d1,"0, 0, 1",0,"-4.00082e+01,-1.02079e-15,-1.96477e+01",",40.014,122.498,19.6433",",8002.22,12249.8,3929.1",2628
21e0b94d-aaf3-4ef8-a004-f446e9c0dec9,"0, 0, 1",0,"-1.0222,0.,-1.17237","1.02265,0.885063,1.17384","204.485,88.5063,234.621",2629
21e4d467-a268-48d7-8ae7-8d9e7478ee99,"0, 0, 1",0,"-0.451196,0.,-0.319992","0.451196,0.309717,0.319993","90.2392,30.9717,63.9985",2630
21e4ddc9-0c60-4b02-b152-211700f96343,"0, 0, 1",0,"-0.281666,0.,-0.243439","0.281666,0.825447,0.243448","56.3332,82.5447,48.6887",2631
21e5934b-dcca-401e-96d6-62523f2fa308,"0, 0, 1",0,"-0.8675,-0.,-0.3","0.8675,2.5,0.3","173.5,250.,60.",2632
21ebb733-0355-4299-8f7a-52865417b8a3,"0, 0, 1",0,"-0.435755,0.,-0.427293","0.435755,0.884902,0.427293","87.151,88.4902,85.4586",2633
21f34649-749e-4481-aef4-abf73263c950,"0, 0, 1",0,"-1.05824e+00,-6.70000e-04,-1.04704e+00","1.05914,0.870511,1.04765","211.738,87.1181,209.469",2634
21f3e30f-6168-4172-85b6-7d23174aa582,"0, 0, 1",0,"-1.133518,0.,-0.643392","1.133518,0.955923,0.646057","226.7036,95.5923,128.9449",2635
21f5441c-71c2-4e0a-a247-180337938f15,"0, 0, 1",0,"-26.6684,-0.0298818,-26.5307","26.4175,76.1283,26.5326","5308.59,7615.81818,5306.33",2636
21f5b053-efec-4518-afb8-c856cc7aefbc,"0, 0, 1",0,"-2.90012e+01,7.42865e-05,-3.23966e+01",",29.026,102.397,32.3678",",5802.72,10239.69257135,6476.44",2637
21f7bc0a-44e6-4e8e-b3ef-b461b1089e01,"0, 0, 1",0,"-4.64753e-01,-1.20000e-05,-4.79763e-01","0.464739,1.10506,0.479702",",92.9492,110.5072,95.9465",2638
21fd4a8d-363f-4136-a3c5-f3621196ae66,"0, 0, 1",0,"-2.50328e+01,-3.87573e-03,-2.79028e+01","25.0333,78.4014,27.9313","5006.61,7840.527573,5583.41",2639
21fe6489-540f-475f-b7f9-7047569dcd75,"0, 0, 1",0,"-0.29672,-0.000327,-0.296613","0.297211,0.641954,0.29703","59.3931,64.2281,59.3643",2640
2201315e-a0ec-481e-8de0-20a0d75286db,"0, 0, 1",0,"-0.913125,0.,-1.1875","0.913125,0.941937,1.1875","182.625,94.1937,237.5",2641
2206502d-ce13-48ba-8962-b721753eba94,"0, 0, 1",0,"-0.819502,-0.,-0.256905","0.819502,2.35458,0.256905","163.9004,235.458,51.381",2642
2209baaa-5935-42a4-8b1e-b7380f811d48,"0, 0, 1",0,"-0.304261,-0.,-0.304261","0.304261,0.130114,0.304261","60.8522,13.0114,60.8522",2643
220b5f5e-a3b6-439f-a7e7-e8f58132870a,"0, 0, 1",0,"-1.05312e+00,-5.04000e-04,-1.01635e+00","1.05359,0.896972,1.01603","210.671,89.7476,203.238",2644
220dde51-10eb-48f5-a49a-02454da9f4fd,"0, 0, 1",0,"-0.965684,0.,-1.018527","0.965684,1.158575,1.017894","193.1368,115.8575,203.6421",2645
220f0f40-85cb-4cda-bd28-36ef5ec5ae35,"0, 0, 1",0,"-20.0752,0.,-18.7624","20.0752,35.3195,18.7624","4015.04,3531.95,3752.48",2646
220f7308-06d7-4b41-a0b4-533bb28bb104,"0, 0, 1",0,"-0.800097,0.,-0.210959","0.800097,0.82052,0.210959","160.0194,82.052,42.1918",2647
2210ca84-730a-463d-9ed0-b34477a428b1,"0, 0, 1",0,"-2.24872e-01,-3.40000e-05,-2.24837e-01","0.224895,0.596463,0.224836","44.9767,59.6497,44.9673",2648
2213c5f8-7a10-4029-8d4c-1cd44559a5a0,"0, 0, 1",0,"-0.32884,0.,-0.385326","0.328416,0.852816,0.385135","65.7256,85.2816,77.0461",2649
221721bd-8243-4e40-8ba5-dd27348bf855,"0, 0, 1",0,"-1.07685e+02,-6.44130e-03,-5.04516e+01","107.628,44.1493,50.3818","21531.3,4415.57413,10083.34",2650
2217e43f-b40f-40d9-9c08-84ccfb4c2c0a,"0, 0, 1",0,"-0.9,0.,-0.9","0.9,0.730612,0.9","180.,73.0612,180.",2651
221f31fd-1759-4c14-b183-77a0ac51b55f,"0, 0, 1",0,"-1.16583,-0.001617,-0.453375","1.1646,0.822863,0.453375","233.043,82.448,90.675",2652
2220bef3-61ba-42d6-881e-2f3df67f83a3,"0, 0, 1",0,"-1.12986e+00,-1.56000e-04,-4.51911e-01","1.12987,0.869596,0.452434","225.973,86.9752,90.4345",2653
22280199-72eb-48d7-bbd0-1760bf6a94c7,"0, 0, 1",0,"-7.15001e-01,-8.00000e-06,-3.00243e-01","0.715003,0.3992,0.300245","143.0004,39.9208,60.0488",2654
222dee91-38c8-4742-ba7e-0c05468f1d9f,"0, 0, 1",0,"-3.70952e+01,-6.80542e-04,-3.70269e+01","37.0753,82.9835,37.0941","7417.05,8298.4180542,7412.1",2655
223ac9d9-7ed0-4376-aeb8-ecf31d563d61,"0, 0, 1",0,"-0.613302,0.,-0.423141","0.613302,0.565603,0.422929","122.6604,56.5603,84.607",2656
223b4a46-2f4f-4b5a-8e78-23661adb4067,"0, 0, 1",0,"-15.4189,-0.0183335,-4.00223","15.4192,30.919,3.90554","3083.81,3093.73335,790.777",2657
2240cb09-50e3-424c-b154-8a9f4b06dac1,"0, 0, 1",0,"-9.17136e-01,-7.20000e-05,-1.32584e+00","0.917015,0.972644,1.32584","183.4151,97.2716,265.168",2658
22477f99-64d3-40a7-a2be-efe6567d988d,"0, 0, 1",0,"-6.71081e+01,-9.83331e-08,-2.38402e+01","67.1081,85.,23.8402","13421.62,8500.00000983,4768.04",2659
224835f3-556e-46f7-94b0-5cecec1cedc1,"0, 0, 1",0,"-1.40149e+00,3.19000e-04,-1.40514e+00","1.39884,1.12638,1.40501","280.033,112.6061,281.015",2660
22496d43-4610-477a-98d9-fe6e97ede751,"0, 0, 1",0,"-1.47594e+00,-1.08000e-04,-5.01787e-01","1.47577,0.933579,0.502354","295.171,93.3687,100.4141",2661
2249b4a3-59aa-4dd8-98b5-97c09d22cb08,"0, 0, 1",0,"-0.935188,-0.,-0.320901","0.935188,2.18383,0.320901","187.0376,218.383,64.1802",2662
224ec44b-d2f9-43a0-9db5-0e6336eafb76,"0, 0, 1",0,"-1.13182,0.,-0.381932","1.13182,2.38348,0.381932","226.364,238.348,76.3864",2663
2250c149-cae7-47b1-b2f6-061f171b3198,"0, 0, 1",0,"-3.49027e-01,-5.80000e-05,-1.30665e-01","0.349027,1.93013,0.130664",",69.8054,193.0188,26.1329",2664
22543f4f-1756-4a83-9297-9394258ba99a,"0, 0, 1",0,"-88.3851,0.,-20.028",",88.3851,225.9082,20.028","17677.02,22590.82,4005.6",2665
225c9976-2a7b-4546-ab0a-c2f2a6b5de8c,"0, 0, 1",0,"-0.231864,0.,-0.276673","0.231873,0.744256,0.276753","46.3737,74.4256,55.3426",2666
22635fd5-4e77-4fc4-bf0e-1cf06e4da859,"0, 0, 1",0,"-8.10e-01,-1.70e-05,-2.55e-01","0.81,2.35006,0.255","162.,235.0077,51.",2667
226446d4-031a-469f-8c9d-6a635847bb5d,"0, 0, 1",0,"-1.36605,-0.,-0.301897","1.36605,2.18568,0.301897","273.21,218.568,60.3794",2668
226677b7-da2b-4321-80ef-31a2061cd993,"0, 0, 1",0,"-116.969,-0.493182,-131.771","116.969,100.282,131.812","23393.8,10077.5182,26358.3",2669
226745c3-3118-4501-b90c-8f7f8a89331a,"0, 0, 1",0,"-1.81137,-0.,-1.29172","1.81262,0.759173,1.29174","362.399,75.9173,258.346",2670
22678585-1ef7-43c9-86cf-5b312e86afd4,"0, 0, 1",0,"-1.057018e+00,5.300000e-05,-2.254010e-01","1.057008,0.61144,0.22541","211.4026,61.1387,45.0811",2671
2267c0f1-f1fa-424d-b395-01bfb2b647cf,"0, 0, 1",0,"-24.819,0.,-2.0406","24.819,29.5839,2.0406","4963.8,2958.39,408.12",2672
226c643b-4a05-42da-97d5-3742c9d654d1,"0, 0, 1",0,"-0.610341,-0.001286,-0.606428","0.610751,0.787607,0.605931","122.1092,78.8893,121.2359",2673
2270e949-311b-4bb0-b30b-9efb47947cb4,"0, 0, 1",0,"-2.01508e+01,-2.57626e-03,-9.41087e+00","20.177,29.2874,9.39422","4032.78,2928.997626,1880.509",2674
22711cb5-56ae-4dac-82b9-85af32a8d0ea,"0, 0, 1",0,"-5.11753e-01,-3.02000e-04,-5.11754e-01","0.511753,0.766227,0.511754","102.3506,76.6529,102.3508",2675
22732a8b-ca01-4002-a601-3ac613167cdc,"0, 0, 1",0,"-87.1517,0.,-21.6428",",87.1197,245.975,21.7852","17427.14,24597.5,4342.8",2676
22791c11-c190-46f8-996f-a7e5583c3056,"0, 0, 1",0,"-0.5,0.,-0.4","0.5,0.42,0.4","100.,42.,80.",2677
227f02fc-1300-4d6a-a3d0-78737d852f78,"0, 0, 1",0,"-34.3496,0.,-24.2842","34.3496,91.3149,24.2842","6869.92,9131.49,4856.84",2678
227f4bbd-a26a-4210-9c59-a5926dd35638,"0, 0, 1",0,"-0.197368,0.,-0.197368","0.197368,0.855843,0.197368","39.4736,85.5843,39.4736",2679
22854104-37d9-4921-9170-29650cb055f2,"0, 0, 1",0,"-3.60079e+01,-3.39155e-02,-3.98582e+01","36.0134,89.041,39.894","7202.13,8907.49155,7975.22",2680
22869864-791b-4d0a-aa60-b0a85a5f4c8f,"0, 0, 1",0,"-1.176674e+00,6.000000e-05,-4.685950e-01","1.176674,1.066444,0.46812","235.3348,106.6384,93.6715",2681
2286f5b7-d882-4c44-a354-e2d795eb7893,"0, 0, 1",0,"-4.01852e-01,1.00000e-06,-3.84033e-01","0.401852,0.713542,0.384086","80.3704,71.3541,76.8119",2682
22877321-a17c-4e5c-a741-0b17ad75d3d4,"0, 0, 1",0,"-0.373415,-0.,-0.479134","0.373333,0.887296,0.479134","74.6748,88.7296,95.8268",2683
22890a64-ec71-32a8-bec1-6ca045052c36,"0, 0, 1",0,"-0.275198,-0.008346,-0.292157","0.254317,0.839505,0.257856","52.9515,84.7851,55.0013",2684
228b6184-4019-4ef4-9eec-46584c66cb5e,"0, 0, 1",0,"-2.03453e-01,1.09000e-04,-2.01765e-01","0.203329,0.382586,0.201765","40.6782,38.2477,40.353",2685
228e6e52-702a-44c0-acf4-9f7da71a6708,"0, 0, 1",0,"-123.8161,0.,-89.198","123.8161,78.8495,89.198","24763.22,7884.95,17839.6",2686
228fedf0-a6de-4db4-b33d-773db6ab565d,"0, 0, 1",0,"-39.5049,0.,-38.6956","39.5478,94.7962,38.6956","7905.27,9479.62,7739.12",2687
2293cbe4-5554-4c3b-a092-09cacb7f57b1,"0, 0, 1",0,"-1.34995,0.,-0.334056","1.34995,2.70789,0.334119","269.99,270.789,66.8175",2688
229a9614-f7bd-4e78-ae14-5b36c827cf88,"0, 0, 1",0,"-0.340009,0.,-0.216057","0.340009,0.906628,0.216057","68.0018,90.6628,43.2114",2689
22a234bc-ae89-42ea-b091-847019bea405,"0, 0, 1",0,"-0.975,0.,-0.350022","0.975,2.7,0.350022","195.,270.,70.0044",2690
22a28449-cef2-4929-a18c-15f8c82d678c,"0, 0, 1",0,"-1.07389e+00,-3.54000e-04,-6.64854e-01","1.07375,1.62552,0.666974","214.764,162.5874,133.1828",2691
22a4bd03-9adf-4e3c-8540-f3d1b20ac3ff,"0, 0, 1",0,"-1.16373e+00,-9.71000e-04,-3.61144e-01","1.16374,2.46061,0.361169","232.747,246.1581,72.2313",2692
22a6ca2f-15c8-44a2-91e5-d7d3da1c0919,"0, 0, 1",0,"-77.3107,-0.132241,-16.9141","77.3107,95.9549,17.0257","15462.14,9608.7141,3393.98",2693
22a8bd60-7b3d-45a9-bdfd-b7c4b85f066b,"0, 0, 1",0,"-2.37891e-01,-4.00000e-06,-2.38001e-01","0.238334,0.75049,0.237813","47.6225,75.0494,47.5814",2694
22aa4051-ddfa-4bd5-a093-e11b5831faf8,"0, 0, 1",0,"-0.349386,0.,-0.405097","0.349025,0.718877,0.404914","69.8411,71.8877,81.0011",2695
22b3c7ae-7661-49e1-91e0-6dd3b1a06fb6,"0, 0, 1",0,"-3.81391e-01,7.30000e-05,-2.94112e-01","0.381391,0.624593,0.294107","76.2782,62.452,58.8219",2696
22b56147-8138-4d9a-a022-8078c19c69b9,"0, 0, 1",0,",-44.6223,0.,-106.732",",44.6227,171.898,106.722",",8924.5,17189.8,21345.4",2697
22b56773-8cd2-4da9-94bc-baeda184a00f,"0, 0, 1",0,"-8.48852e-01,-2.00000e-06,-9.28292e-01","0.848851,1.22446,0.928285","169.7703,122.4462,185.6577",2698
22b5726c-451b-42e6-8825-b90cd1cdbc35,"0, 0, 1",0,"-3.43174e-01,1.00000e-06,-3.55969e-01","0.343011,0.735963,0.355923","68.6185,73.5962,71.1892",2699
22b6a9a3-4b18-34a8-87aa-ebf44e79a249,"0, 0, 1",0,"-2.73868e-01,7.20000e-05,-2.92177e-01","0.273784,0.981064,0.294057","54.7652,98.0992,58.6234",2700
22bc64cb-8240-4092-a2c4-5953181517a2,"0, 0, 1",0,"-1.50807e+00,-1.35000e-04,-5.63025e-01","1.50785,0.694968,0.562496","301.592,69.5103,112.5521",2701
22bfc91b-a06f-4507-90e6-d93b949d17b1,"0, 0, 1",0,"-39.536,0.,-13.6359",",39.536,179.512,13.6468",",7907.2,17951.2,2728.27",2702
22c1b237-0364-4c1d-b9cf-83296265aaf9,"0, 0, 1",0,"-0.75,-0.,-0.2","0.75,0.55,0.2","150.,55.,40.",2703
22c239f7-1cd5-4e8d-a792-9a6d6bad3bf0,"0, 0, 1",0,"-0.425645,-0.002226,-0.425645","0.425798,0.830066,0.425622","85.1443,83.2292,85.1267",2704
22c61a0e-246b-4d8e-99f0-a52c2478cdd4,"0, 0, 1",0,"-1.040378,0.,-0.177259","1.040378,1.58,0.177259","208.0756,158.,35.4518",2705
22c6b203-3c28-4716-8d62-e15004acd8cd,"0, 0, 1",0,"-0.659165,0.,-0.659164","0.659165,0.695559,0.659165","131.833,69.5559,131.8329",2706
22c76adf-5cc5-4e19-b56a-777900040d76,"0, 0, 1",0,"-0.582067,-0.,-0.10278","0.582067,1.40961,0.10278","116.4134,140.961,20.556",2707
22caee27-9cb3-47ba-90c2-ba17560d039c,"0, 0, 1",0,"-9.55514e-01,-7.30000e-05,-1.05385e+00","0.955635,0.973688,1.05389","191.1149,97.3761,210.774",2708
22cc59fc-087d-4f2d-99c3-21bc21346ec3,"0, 0, 1",0,"-1.459468e+00,8.700000e-05,-6.010540e-01","1.458165,0.845141,0.601054","291.7633,84.5054,120.2108",2709
22d5e24d-7f06-4383-ab8f-25f9ee8d26d6,"0, 0, 1",0,"-0.6595,0.,-0.5","0.6595,0.297737,0.5","131.9,29.7737,100.",2710
22da2ff5-6dd3-4c99-b179-b075a35eb3eb,"0, 0, 1",0,"-9.70527e-01,-5.66000e-04,-1.24024e+00","0.969786,1.07122,1.24017","194.0313,107.1786,248.041",2711
22daa173-eebd-4d39-a8e1-4711c0bf3cd6,"0, 0, 1",0,"-1.29766e+00,-5.66000e-04,-3.86629e-01","1.29794,0.638471,0.386102","259.56,63.9037,77.2731",2712
22db3bf7-ded6-4fb2-bd2f-35e951dd83a2,"0, 0, 1",0,"-1.24,0.,-0.300026","1.24,2.39,0.300026","248.,239.,60.0052",2713
22dfd45b-e37d-4ab2-a0fc-2642694b1a80,"0, 0, 1",0,"-2.32624,0.,-0.862713","2.3263,0.904875,0.862681","465.254,90.4875,172.5394",2714
22e2d45a-0854-4bec-b9f6-271223d321a1,"0, 0, 1",0,"-0.165363,0.,-0.165244","0.165199,0.718458,0.164697","33.0562,71.8458,32.9941",2715
22e5bf52-9049-441c-9782-26921ee7d3e4,"0, 0, 1",0,"-0.70269,0.,-1.07314","0.699504,0.862143,1.07424","140.2194,86.2143,214.738",2716
22e5f69a-dba4-4d48-b4f4-8459b5fd799c,"0, 0, 1",0,"-3.31724e-01,-1.81000e-04,-3.31724e-01","0.331724,0.511023,0.331724","66.3448,51.1204,66.3448",2717
22ea3bb2-bd3f-4b1d-9879-20a5486ab795,"0, 0, 1",0,"-61.095,-0.0900137,-58.2477","61.095,78.2476,58.2547","12219.,7833.76137,11650.24",2718
22eaee6c-18b0-4612-a1ef-15bd2d1b1a07,"0, 0, 1",0,"-1.0252,0.,-0.22105","1.0252,0.612105,0.221163","205.04,61.2105,44.2213",2719
22eec0a9-17f7-3866-bddd-24099b98dfe8,"0, 0, 1",0,"-3.54170e-01,-9.40000e-05,-4.09426e-01","0.35417,0.763004,0.409426","70.834,76.3098,81.8852",2720
22efd2af-798e-4915-91c7-ab5aec1b56ea,"0, 0, 1",0,"-0.221793,0.,-0.221793","0.221793,0.551386,0.221793","44.3586,55.1386,44.3586",2721
22f12a9e-f3a1-4fd4-b597-cfb8723aca74,"0, 0, 1",0,"-0.24493,0.,-0.182079","0.24493,0.270747,0.182079","48.986,27.0747,36.4158",2722
22f24783-f684-4083-95f1-7b911bff8562,"0, 0, 1",0,"-3.12870e+01,-5.38883e-16,-1.27213e+01","31.287,73.8125,12.7213","6257.4,7381.25,2544.26",2723
22f35f0f-59d4-4636-9753-8682a7312097,"0, 0, 1",0,"-1.35779,0.,-0.988057","1.35779,1.68271,0.988064","271.558,168.271,197.6121",2724
22f88d8c-6fc2-4f07-b964-071e2d95d840,"0, 0, 1",0,"-0.173542,0.,-0.173542","0.173542,0.509746,0.173542","34.7084,50.9746,34.7084",2725
23000814-7305-4ce2-bcdf-1be89f68fb57,"0, 0, 1",0,"-0.275327,0.,-0.192054","0.275327,0.424197,0.192052","55.0654,42.4197,38.4106",2726
230489b8-2c6f-45b0-b25c-46dab6160496,"0, 0, 1",0,"-1.2071,0.,-0.545935","1.20706,0.893006,0.544625","241.416,89.3006,109.056",2727
230548b5-7af0-4e13-99a0-11e17a7b798d,"0, 0, 1",0,"-2.67619e+01,5.34973e-03,-3.02121e+01","26.7127,85.0538,30.2206","5347.46,8504.845027,6043.27",2728
230f9123-ded5-4ec9-989e-2cee7f07354b,"0, 0, 1",0,"-4.75088e-01,-1.91000e-04,-2.29610e-01","0.475087,1.29943,0.229146",",95.0175,129.9621,45.8756",2729
23109916-1bb5-4e96-a094-8039dc42c24d,"0, 0, 1",0,"-3.99999e+01,-6.71387e-05,-1.25003e+00",",39.9998,179.585,1.25032",",7999.97,17958.50671387,250.035",2730
2312668a-6331-4257-8376-2b20c2cc55c2,"0, 0, 1",0,"-119.2624,0.,-24.2326","119.2624,107.4105,24.2326","23852.48,10741.05,4846.52",2731
2316c0a7-6caa-4410-b452-379903e35664,"0, 0, 1",0,"-6.91102e-01,1.24000e-04,-4.77154e-01","0.691496,0.403379,0.477853","138.2598,40.3255,95.5007",2732
2321f625-3721-495e-a83b-fa2f9fd06430,"0, 0, 1",0,"-0.234089,0.,-0.234292","0.234089,0.668191,0.234292","46.8178,66.8191,46.8584",2733
2324b33c-f9eb-3640-94a0-04a67d9d8461,"0, 0, 1",0,"-2.32608e-01,-2.90000e-05,-2.55319e-01","0.23257,0.77925,0.260876","46.5178,77.9279,51.6195",2734
2324e861-bac5-411d-9c27-d16063b1c516,"0, 0, 1",0,"-0.707231,0.00075,-0.444767","0.707231,0.771288,0.444711","141.4462,77.0538,88.9478",2735
2326522f-8bd7-4ffb-851d-1e822663f5e7,"0, 0, 1",0,"-4.50067e+01,-2.61348e-02,-2.00408e+01",",45.0099,103.999,20.0529",",9001.66,10402.51348,4009.37",2736
2327aa7a-e6e3-4a28-8e63-e47b7fab4b36,"0, 0, 1",0,"-9.31000e+01,-1.22070e-05,-2.18295e+01",",93.1,231.5,21.9555","18620.,23150.0012207,4378.5",2737
23281f81-d550-4f4e-a17f-92b63006316c,"0, 0, 1",0,"-5.48537e-01,1.30000e-05,-5.48775e-01","0.548537,0.914674,0.549296","109.7074,91.4661,109.8071",2738
232df588-db56-4982-a81e-ea9de8aa3606,"0, 0, 1",0,"-1.1,0.,-0.259578","1.1,0.78,0.259585","220.,78.,51.9163",2739
23361f63-47ac-49a0-aeae-b05e01d5626a,"0, 0, 1",0,"-0.624332,0.,-0.940904","0.623972,0.9575,0.940904","124.8304,95.75,188.1808",2740
2337a361-104c-413e-a6b8-d19032669c14,"0, 0, 1",0,"-3.22734e+01,3.39277e-03,-3.04221e+01","32.2696,71.4203,30.3913","6454.3,7141.690723,6081.34",2741
233c467c-9144-483c-809e-2dd63982d16d,"0, 0, 1",0,"-1.04047e+00,1.12000e-04,-1.16627e+00","1.04066,1.07825,1.16626","208.113,107.8138,233.253",2742
234479f4-1175-4aa3-9767-a7d08635d02d,"0, 0, 1",0,"-27.1591,0.,-30.4451","27.1591,82.9032,30.4451","5431.82,8290.32,6089.02",2743
23460770-72bf-4227-913a-c2fc78813799,"0, 0, 1",0,"-0.639645,0.,-0.429167","0.639645,0.273517,0.429167","127.929,27.3517,85.8334",2744
23477dce-20f9-340e-bebf-3dfaeb71b6b4,"0, 0, 1",0,"-34.6489,0.,-39.7023","36.4957,76.7016,41.3478","7114.46,7670.16,8105.01",2745
2349dd83-d89d-446d-8650-7e433fff5602,"0, 0, 1",0,"-2.86231e+01,-9.99908e-03,-2.86661e+01","28.5965,39.6898,28.6556","5721.96,3969.979908,5732.17",2746
234d0e19-e0ba-457b-b01b-304a7029c324,"0, 0, 1",0,"-0.582075,0.,-0.61905","0.582075,0.493262,0.61905","116.415,49.3262,123.81",2747
234e038d-ef07-4f9f-966e-cb4ba1413eb2,"0, 0, 1",0,"-0.403757,0.,-0.469492","0.403757,0.340572,0.469492","80.7514,34.0572,93.8984",2748
234e1fbe-f7c9-4998-b28e-a2f1fc56fe40,"0, 0, 1",0,"-3.43624e+01,-7.32422e-05,-2.48158e+01",",34.3624,100.,24.8158",",6872.48,10000.00732422,4963.16",2749
2352f6ec-4d3a-4850-9bc9-dd10a67fefa5,"0, 0, 1",0,"-1.08388,-0.,-1.0943","1.08583,1.54339,1.09569","216.971,154.339,218.999",2750
23552c13-9419-4d5d-8b55-104407293459,"0, 0, 1",0,"-0.332287,-0.00044,-0.331639","0.331797,0.746316,0.331735","66.4084,74.6756,66.3374",2751
23560881-3f9e-4c9d-9989-611f34036975,"0, 0, 1",0,"-1.23098e+00,-2.70000e-05,-7.92565e-01","1.23157,2.00328,0.789352","246.255,200.3307,158.1917",2752
235a9a69-8756-4391-9ccf-df601fe349f3,"0, 0, 1",0,"-0.968903,0.,-0.458024","0.968903,0.84787,0.458024","193.7806,84.787,91.6048",2753
235b23eb-1a3b-4545-bb44-a549b45e13cf,"0, 0, 1",0,"-0.363688,-0.,-0.363688","0.363688,0.232624,0.363688","72.7376,23.2624,72.7376",2754
235e3d20-ce4f-4820-9871-81466da72d8a,"0, 0, 1",0,"-90.0164,0.,-23.4797","90.0164,95.078,23.4798","18003.28,9507.8,4695.95",2755
2363c335-d0b1-42cc-9c21-20e9b21341dc,"0, 0, 1",0,"-1.04978e+00,4.75000e-04,-7.49950e-01","1.04939,0.698895,0.749879","209.917,69.842,149.9829",2756
2364f982-e6ae-4752-bd43-d683b666975b,"0, 0, 1",0,"-1.10480e+00,-6.71000e-04,-1.04862e+00","1.1074,1.42221,1.04862","221.22,142.2881,209.724",2757
2367712e-695d-4b3a-bc44-a2711b48c3dd,"0, 0, 1",0,"-0.811554,-0.,-0.174654","0.811554,0.608435,0.174656","162.3108,60.8435,34.931",2758
236f857c-b77d-4f7a-9af8-c19fdd42b818,"0, 0, 1",0,"-4.18285e-01,-5.40000e-05,-2.75170e-01","0.418311,0.05,0.27517","83.6596,5.0054,55.034",2759
236ffa12-8887-4376-a67f-16f1f17f18aa,"0, 0, 1",0,"-0.95,0.,-0.222045","0.95,0.568,0.222061","190.,56.8,44.4106",2760
23707481-453e-40af-9813-32dcc6488ba8,"0, 0, 1",0,"-9.23575e-01,-2.00000e-05,-3.75222e-01","0.923572,0.817735,0.375384","184.7147,81.7755,75.0606",2761
23716c11-4f82-4534-b744-e9e11e9912ec,"0, 0, 1",0,"-4.35482e-01,-1.40000e-04,-3.95091e-01","0.436784,0.912478,0.395004","87.2266,91.2618,79.0095",2762
23718c27-06a9-3565-9e4d-35562f803e3b,"0, 0, 1",0,"-0.825,0.003939,-0.235","0.825,0.80736,0.235","165.,80.3421,47.",2763
23730ce6-3511-4eff-94c2-ccedd7a03c74,"0, 0, 1",0,"-55.8485,0.,-68.1033",",55.8485,202.4689,68.1033","11169.7,20246.89,13620.66",2764
23739d34-2a4a-46e0-a32f-2261e6dd915c,"0, 0, 1",0,"-6.0e-01,-4.2e-05,-1.5e-01","0.6,0.67,0.15","120.,67.0042,30.",2765
23757bb2-04af-4895-93fe-821f08b9621a,"0, 0, 1",0,"-0.603111,0.,-0.228277","0.603218,1.07134,0.228173","120.6329,107.134,45.645",2766
237836b2-7d7d-4469-9672-dff828358828,"0, 0, 1",0,"-3.50048e-01,6.60000e-05,-4.00616e-01","0.349817,0.788213,0.400584","69.9865,78.8147,80.12",2767
237d1b27-ca2b-4265-8a08-1db0ef12ab30,"0, 0, 1",0,"-0.172792,0.,-0.172792","0.172792,0.443435,0.172792","34.5584,44.3435,34.5584",2768
2381ff90-f4cc-4930-8245-78dfadb35245,"0, 0, 1",0,"-0.998583,0.,-0.296729","0.998583,2.32847,0.296818","199.7166,232.847,59.3547",2769
23852a10-b717-41b9-9ab0-90e533d3b592,"0, 0, 1",0,"-8.59587e-01,2.00000e-06,-1.07349e+00","0.859883,1.48773,1.07324","171.947,148.7728,214.673",2770
2388e5d9-ee05-41c5-ac8a-dca40685e2ba,"0, 0, 1",0,"-33.9445,0.,-1.54453","33.9445,96.9778,1.63523","6788.9,9697.78,317.976",2771
238c3d4e-2c08-4d8d-82c4-b06326568e27,"0, 0, 1",0,"-1.08029,0.,-0.19853","1.08029,0.360068,0.19853","216.058,36.0068,39.706",2772
238d3e68-90aa-49b0-a361-06ad72932347,"0, 0, 1",0,"-0.654999,0.,-0.281808","0.654999,0.899704,0.281808","130.9998,89.9704,56.3616",2773
2391032b-b1a8-4359-a9d9-b31ac4b12fe1,"0, 0, 1",0,"-0.199355,-0.,-0.19895","0.199355,0.169589,0.19895","39.871,16.9589,39.79",2774
2397df9e-1c62-413d-ac85-4279dec34f88,"0, 0, 1",0,"-2.61876e+01,-1.84428e-03,-2.40000e+01","26.1876,57.6073,24.","5237.52,5760.914428,4800.",2775
2399c8cb-b40b-3800-9c2b-58cf368d2cd5,"0, 0, 1",0,"-3.15792e-01,-1.00000e-06,-2.98022e-01","0.315792,0.947303,0.298022","63.1584,94.7304,59.6044",2776
239ce4a3-256c-4b04-b578-caeb52fb87ba,"0, 0, 1",0,"-0.672956,0.,-0.613867","0.672932,0.267907,0.613918","134.5888,26.7907,122.7785",2777
23a21b31-f6cb-4670-b299-77a313c3f6a1,"0, 0, 1",0,"-169.276,0.,-25.","169.276,82.3199,25.","33855.2,8231.99,5000.",2778
